org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
NVC21,WEST MIDLANDS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,399
NVC22,WINFIELD HOSPITAL,Completed Pathways For Admitted Patients,5,0,0.07042253521126761,0,71
NVC22,WINFIELD HOSPITAL,Completed Pathways For Non-Admitted Patients,1,0,0.012345679012345678,0,81
NVC22,WINFIELD HOSPITAL,Incomplete Pathways,87,55,0.10794044665012408,0.06823821339950373,806
NVC22,WINFIELD HOSPITAL,Incomplete Pathways with DTA,53,43,0.17725752508361203,0.14381270903010032,299
NVC22,WINFIELD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,265
NVC23,WOODLAND HOSPITAL,Completed Pathways For Admitted Patients,47,1,0.21076233183856502,0.004484304932735426,223
NVC23,WOODLAND HOSPITAL,Completed Pathways For Non-Admitted Patients,23,1,0.059278350515463915,0.002577319587628866,388
NVC23,WOODLAND HOSPITAL,Incomplete Pathways,697,179,0.19106359649122806,0.04906798245614035,3648
NVC23,WOODLAND HOSPITAL,Incomplete Pathways with DTA,295,110,0.38969616908850724,0.1453104359313078,757
NVC23,WOODLAND HOSPITAL,New RTT Periods - All Patients,0,0,0,0,1321
NVC25,HORTON NHS TREATMENT CENTRE,Completed Pathways For Admitted Patients,13,2,0.14942528735632185,0.022988505747126436,87
NVC25,HORTON NHS TREATMENT CENTRE,Completed Pathways For Non-Admitted Patients,70,21,0.24647887323943662,0.07394366197183098,284
NVC25,HORTON NHS TREATMENT CENTRE,Incomplete Pathways,895,293,0.3075601374570447,0.1006872852233677,2910
NVC25,HORTON NHS TREATMENT CENTRE,Incomplete Pathways with DTA,383,116,0.4265033407572383,0.1291759465478842,898
NVC25,HORTON NHS TREATMENT CENTRE,New RTT Periods - All Patients,0,0,0,0,462
NVC27,BOSTON WEST HOSPITAL,Completed Pathways For Admitted Patients,4,0,0.06349206349206349,0,63
NVC27,BOSTON WEST HOSPITAL,Completed Pathways For Non-Admitted Patients,4,0,0.038461538461538464,0,104
NVC27,BOSTON WEST HOSPITAL,Incomplete Pathways,77,36,0.0875995449374289,0.040955631399317405,879
NVC27,BOSTON WEST HOSPITAL,Incomplete Pathways with DTA,39,16,0.20418848167539266,0.08376963350785341,191
NVC27,BOSTON WEST HOSPITAL,New RTT Periods - All Patients,0,0,0,0,297
NVC28,CLIFTON PARK HOSPITAL,Completed Pathways For Admitted Patients,0,0,0,0,47
NVC28,CLIFTON PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,0,0,0,0,64
NVC28,CLIFTON PARK HOSPITAL,Incomplete Pathways,0,0,0,0,509
NVC28,CLIFTON PARK HOSPITAL,Incomplete Pathways with DTA,0,0,0,0,19
NVC28,CLIFTON PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,420
NVC29,COBALT HOSPITAL,Completed Pathways For Admitted Patients,4,0,0.022727272727272728,0,176
NVC29,COBALT HOSPITAL,Completed Pathways For Non-Admitted Patients,0,0,0,0,100
NVC29,COBALT HOSPITAL,Incomplete Pathways,1,1,0.0019723865877712033,0.0019723865877712033,507
NVC29,COBALT HOSPITAL,Incomplete Pathways with DTA,1,1,0.003194888178913738,0.003194888178913738,313
NVC29,COBALT HOSPITAL,New RTT Periods - All Patients,0,0,0,0,298
NVC31,BLAKELANDS HOSPITAL,Completed Pathways For Admitted Patients,30,0,0.17142857142857143,0,175
NVC31,BLAKELANDS HOSPITAL,Completed Pathways For Non-Admitted Patients,27,5,0.14361702127659576,0.026595744680851064,188
NVC31,BLAKELANDS HOSPITAL,Incomplete Pathways,666,211,0.3673469387755102,0.11638168781025923,1813
NVC31,BLAKELANDS HOSPITAL,Incomplete Pathways with DTA,373,92,0.42972350230414746,0.10599078341013825,868
NVC31,BLAKELANDS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,274
NVC40,WOODTHORPE HOSPITAL,Completed Pathways For Admitted Patients,31,0,0.1949685534591195,0,159
NVC40,WOODTHORPE HOSPITAL,Completed Pathways For Non-Admitted Patients,8,2,0.028070175438596492,0.007017543859649123,285
NVC40,WOODTHORPE HOSPITAL,Incomplete Pathways,256,77,0.09467455621301775,0.028476331360946745,2704
NVC40,WOODTHORPE HOSPITAL,Incomplete Pathways with DTA,124,56,0.15308641975308643,0.0691358024691358,810
NVC40,WOODTHORPE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,887
NVC44,THE WESTBOURNE CENTRE,Completed Pathways For Admitted Patients,0,0,0,0,32
NVC44,THE WESTBOURNE CENTRE,Completed Pathways For Non-Admitted Patients,0,0,0,0,35
NVC44,THE WESTBOURNE CENTRE,Incomplete Pathways,0,0,0,0,215
NVC44,THE WESTBOURNE CENTRE,Incomplete Pathways with DTA,0,0,0,0,41
NVC44,THE WESTBOURNE CENTRE,New RTT Periods - All Patients,0,0,0,0,87
NVG01,FAIRFIELD HOSPITAL,Completed Pathways For Admitted Patients,67,20,0.4652777777777778,0.1388888888888889,144
NVG01,FAIRFIELD HOSPITAL,Completed Pathways For Non-Admitted Patients,54,13,0.2647058823529412,0.06372549019607843,204
NVG01,FAIRFIELD HOSPITAL,Incomplete Pathways,257,104,0.2359963269054178,0.09550045913682277,1089
NVG01,FAIRFIELD HOSPITAL,Incomplete Pathways with DTA,111,55,0.31092436974789917,0.15406162464985995,357
NVG01,FAIRFIELD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,479
NVM,EPSOMEDICAL GROUP,Completed Pathways For Admitted Patients,35,3,0.1794871794871795,0.015384615384615385,195
NVM,EPSOMEDICAL GROUP,Completed Pathways For Non-Admitted Patients,13,0,0.036827195467422094,0,353
NVM,EPSOMEDICAL GROUP,Incomplete Pathways,230,38,0.15003261578604044,0.024787997390737115,1533
NVM,EPSOMEDICAL GROUP,Incomplete Pathways with DTA,172,31,0.24022346368715083,0.04329608938547486,716
NVM,EPSOMEDICAL GROUP,New RTT Periods - All Patients,0,0,0,0,499
NWF01,BENENDEN HOSPITAL,Completed Pathways For Admitted Patients,38,12,0.6129032258064516,0.1935483870967742,62
NWF01,BENENDEN HOSPITAL,Completed Pathways For Non-Admitted Patients,20,3,0.24390243902439024,0.036585365853658534,82
NWF01,BENENDEN HOSPITAL,Incomplete Pathways,397,139,0.5607344632768362,0.1963276836158192,708
NWF01,BENENDEN HOSPITAL,Incomplete Pathways with DTA,97,51,0.782258064516129,0.4112903225806452,124
NWF01,BENENDEN HOSPITAL,New RTT Periods - All Patients,0,0,0,0,76
NWV01,GP CARE UK,Incomplete Pathways,0,0,0,0,190
NWV01,GP CARE UK,New RTT Periods - All Patients,0,0,0,0,342
NWX,HERE,Completed Pathways For Admitted Patients,54,27,0.6923076923076923,0.34615384615384615,78
NWX,HERE,Completed Pathways For Non-Admitted Patients,524,25,0.24566338490389122,0.011720581340834505,2133
NWX,HERE,Incomplete Pathways,3246,568,0.3421163575042159,0.05986509274873524,9488
NWX,HERE,Incomplete Pathways with DTA,1439,410,0.6364440513047325,0.18133569217160547,2261
NWX,HERE,New RTT Periods - All Patients,0,0,0,0,1906
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Completed Pathways For Admitted Patients,46,9,0.16546762589928057,0.03237410071942446,278
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Completed Pathways For Non-Admitted Patients,0,0,0,0,178
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Incomplete Pathways,55,11,0.06278538812785388,0.012557077625570776,876
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Incomplete Pathways with DTA,54,11,0.21862348178137653,0.044534412955465584,247
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,New RTT Periods - All Patients,0,0,0,0,392
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Completed Pathways For Admitted Patients,5,1,0.625,0.125,8
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Completed Pathways For Non-Admitted Patients,2,0,0.18181818181818182,0,11
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Incomplete Pathways,141,27,0.5222222222222223,0.1,270
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Incomplete Pathways with DTA,11,1,0.6875,0.0625,16
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,New RTT Periods - All Patients,0,0,0,0,33
NXP,INDEPENDENT HEALTH GROUP,Completed Pathways For Admitted Patients,47,1,0.2079646017699115,0.004424778761061947,226
NXP,INDEPENDENT HEALTH GROUP,Completed Pathways For Non-Admitted Patients,2,0,0.018518518518518517,0,108
NXP,INDEPENDENT HEALTH GROUP,Incomplete Pathways,56,0,0.11691022964509394,0,479
NXP,INDEPENDENT HEALTH GROUP,Incomplete Pathways with DTA,38,0,0.1792452830188679,0,212
NXP,INDEPENDENT HEALTH GROUP,New RTT Periods - All Patients,0,0,0,0,221
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Completed Pathways For Admitted Patients,19,0,0.026499302649930265,0,717
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Completed Pathways For Non-Admitted Patients,71,2,0.011175822446088461,3.1481189988981584e-4,6353
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Incomplete Pathways,193,1,0.046051061799093296,2.3860653781913624e-4,4191
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,New RTT Periods - All Patients,0,0,0,0,2777
NYW01,ASPEN - THE HOLLY,Completed Pathways For Admitted Patients,34,5,0.23129251700680273,0.034013605442176874,147
NYW01,ASPEN - THE HOLLY,Completed Pathways For Non-Admitted Patients,36,2,0.048846675712347354,0.0027137042062415195,737
NYW01,ASPEN - THE HOLLY,Incomplete Pathways,648,99,0.19424460431654678,0.029676258992805755,3336
NYW01,ASPEN - THE HOLLY,Incomplete Pathways with DTA,50,3,0.19083969465648856,0.011450381679389313,262
NYW01,ASPEN - THE HOLLY,New RTT Periods - All Patients,0,0,0,0,1543
NYW02,ASPEN - PARKSIDE HOSPITAL,Completed Pathways For Admitted Patients,2,0,0.013422818791946308,0,149
NYW02,ASPEN - PARKSIDE HOSPITAL,Completed Pathways For Non-Admitted Patients,6,0,0.04580152671755725,0,131
NYW02,ASPEN - PARKSIDE HOSPITAL,Incomplete Pathways,285,46,0.3649167733674776,0.058898847631242,781
NYW02,ASPEN - PARKSIDE HOSPITAL,Incomplete Pathways with DTA,3,2,0.03896103896103896,0.025974025974025976,77
NYW02,ASPEN - PARKSIDE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,466
NYW03,ASPEN - HIGHGATE HOSPITAL,Completed Pathways For Admitted Patients,11,1,0.05789473684210526,0.005263157894736842,190
NYW03,ASPEN - HIGHGATE HOSPITAL,Completed Pathways For Non-Admitted Patients,8,0,0.016293279022403257,0,491
NYW03,ASPEN - HIGHGATE HOSPITAL,Incomplete Pathways,157,36,0.2544570502431118,0.05834683954619125,617
NYW03,ASPEN - HIGHGATE HOSPITAL,Incomplete Pathways with DTA,10,0,0.14084507042253522,0,71
NYW03,ASPEN - HIGHGATE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,741
NYW04,ASPEN - CLAREMONT HOSPITAL,Completed Pathways For Admitted Patients,161,20,0.47214076246334313,0.05865102639296188,341
NYW04,ASPEN - CLAREMONT HOSPITAL,Completed Pathways For Non-Admitted Patients,134,19,0.3941176470588235,0.05588235294117647,340
NYW04,ASPEN - CLAREMONT HOSPITAL,Incomplete Pathways,964,185,0.4639076034648701,0.08902791145332051,2078
NYW04,ASPEN - CLAREMONT HOSPITAL,Incomplete Pathways with DTA,678,157,0.5481002425222312,0.1269199676637025,1237
NYW04,ASPEN - CLAREMONT HOSPITAL,New RTT Periods - All Patients,0,0,0,0,462
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Completed Pathways For Admitted Patients,20,0,0.2222222222222222,0,90
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Completed Pathways For Non-Admitted Patients,77,0,0.5703703703703704,0,135
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Incomplete Pathways,66,0,0.22073578595317725,0,299
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Incomplete Pathways with DTA,13,0,0.26,0,50
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,New RTT Periods - All Patients,0,0,0,0,101
P1B7M,SPAMEDICA BRISTOL,Incomplete Pathways,0,0,0,0,10
P1B7M,SPAMEDICA BRISTOL,Incomplete Pathways with DTA,0,0,0,0,5
P1B7M,SPAMEDICA BRISTOL,New RTT Periods - All Patients,0,0,0,0,9
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,446,165,0.26948640483383685,0.09969788519637462,1655
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,6878,1021,0.35890210811939055,0.05327697766645794,19164
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways,50933,10602,0.4588310541772517,0.09550835089995136,111006
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,13609,6517,0.6734461599366588,0.32249604117181313,20208
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,22483
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,614,49,0.3148717948717949,0.025128205128205128,1950
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,794,81,0.07832692117983624,0.007990529742527374,10137
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Incomplete Pathways,3790,550,0.12588852720387964,0.018268783631169867,30106
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2062,471,0.2858331023010812,0.0652897144441364,7214
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,13292
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,236,42,0.10498220640569395,0.018683274021352312,2248
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1111,152,0.20307073661122282,0.027782855053920672,5471
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Incomplete Pathways,16524,4273,0.37036871007508687,0.09577496357727222,44615
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Incomplete Pathways with DTA,7475,3065,0.5849440488301119,0.2398466233664606,12779
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,10919
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,Completed Pathways For Non-Admitted Patients,2,0,0.14285714285714285,0,14
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,Incomplete Pathways,50,11,0.34965034965034963,0.07692307692307693,143
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,71
R1C,SOLENT NHS TRUST,Completed Pathways For Non-Admitted Patients,6,0,0.012024048096192385,0,499
R1C,SOLENT NHS TRUST,Incomplete Pathways,25,0,0.03125,0,800
R1C,SOLENT NHS TRUST,New RTT Periods - All Patients,0,0,0,0,513
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Completed Pathways For Admitted Patients,0,0,0,0,16
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,65,3,0.11565836298932385,0.005338078291814947,562
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Incomplete Pathways,474,32,0.22201405152224823,0.014988290398126464,2135
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Incomplete Pathways with DTA,69,21,0.49640287769784175,0.1510791366906475,139
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,814
R1F,ISLE OF WIGHT NHS TRUST,Completed Pathways For Admitted Patients,13,0,0.051181102362204724,0,254
R1F,ISLE OF WIGHT NHS TRUST,Completed Pathways For Non-Admitted Patients,392,85,0.18508026440037773,0.040132200188857416,2118
R1F,ISLE OF WIGHT NHS TRUST,Incomplete Pathways,3930,712,0.4250027035795393,0.07699794527955013,9247
R1F,ISLE OF WIGHT NHS TRUST,Incomplete Pathways with DTA,1768,533,0.5964912280701754,0.17982456140350878,2964
R1F,ISLE OF WIGHT NHS TRUST,New RTT Periods - All Patients,0,0,0,0,1888
R1H,BARTS HEALTH NHS TRUST,Completed Pathways For Admitted Patients,52,9,0.15028901734104047,0.02601156069364162,346
R1H,BARTS HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,2253,696,0.25526852481305234,0.07885791978246091,8826
R1H,BARTS HEALTH NHS TRUST,Incomplete Pathways,39051,10810,0.44837246684654686,0.12411734313106378,87095
R1H,BARTS HEALTH NHS TRUST,Incomplete Pathways with DTA,11114,5257,0.6231567143257639,0.2947574992991309,17835
R1H,BARTS HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,14931
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Completed Pathways For Admitted Patients,131,44,0.21906354515050167,0.07357859531772576,598
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Completed Pathways For Non-Admitted Patients,1116,250,0.18031992244304412,0.040394247859104865,6189
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Incomplete Pathways,11164,1961,0.27904419116176765,0.04901519696060788,40008
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Incomplete Pathways with DTA,2611,924,0.5395742922091341,0.19094854308741477,4839
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,9947
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,104,2,0.208,0.004,500
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,538,18,0.14255431902490726,0.0047694753577106515,3774
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,4086,439,0.21628202413720093,0.023237349142494177,18892
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2454,368,0.5164141414141414,0.07744107744107744,4752
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5933
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,50,2,0.2347417840375587,0.009389671361502348,213
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,377,38,0.1665930181175431,0.016791869200176758,2263
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,2916,467,0.3198069752138627,0.05121737223075236,9118
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1247,235,0.5375,0.10129310344827586,2320
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,2800
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,627,246,0.3055555555555556,0.11988304093567251,2052
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2141,521,0.23852495543672014,0.05804367201426025,8976
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Incomplete Pathways,16196,3838,0.377608356065375,0.0894826420461169,42891
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,6749,2562,0.5724828229705657,0.21732123165662906,11789
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,10375
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,234,114,0.3829787234042553,0.18657937806873978,611
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1321,183,0.24952776728371742,0.03456743483188515,5294
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Incomplete Pathways,9747,1570,0.38151714419915456,0.06145295130734304,25548
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2670,875,0.6018935978358881,0.19724977457168621,4436
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,7289
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,122,43,0.2766439909297052,0.09750566893424037,441
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,725,129,0.18826278888600365,0.03349779278109582,3851
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,8065,2146,0.32048480031790183,0.08527717067355454,25165
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,4223,1875,0.5784931506849315,0.2568493150684932,7300
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,6345
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,242,43,0.19836065573770492,0.03524590163934426,1220
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,3464,578,0.20150078529463092,0.033622244197545226,17191
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Incomplete Pathways,33592,6712,0.3763177057077242,0.07519184450792583,89265
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Incomplete Pathways with DTA,9302,4397,0.5699056488175469,0.26939100600416616,16322
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,21741
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,33,5,0.165,0.025,200
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,210,23,0.2305159165751921,0.025246981339187707,911
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Incomplete Pathways,1679,283,0.2992336481910533,0.05043664230974871,5611
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Incomplete Pathways with DTA,940,216,0.46465645081562035,0.10677212061295106,2023
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,1534
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,15,3,0.14563106796116504,0.02912621359223301,103
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,265,8,0.12240184757505773,0.003695150115473441,2165
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Incomplete Pathways,1958,137,0.15125531093086134,0.010583236770954036,12945
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Incomplete Pathways with DTA,484,114,0.3530269876002918,0.08315098468271334,1371
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,3427
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,88,46,0.2983050847457627,0.15593220338983052,295
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,864,123,0.271356783919598,0.03863065326633166,3184
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,6577,1353,0.35265415549597856,0.07254691689008043,18650
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2144,913,0.7141905396402398,0.3041305796135909,3002
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3927
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,45,6,0.11363636363636363,0.015151515151515152,396
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Incomplete Pathways,354,133,0.24789915966386555,0.09313725490196079,1428
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,544
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,21,2,0.051470588235294115,0.004901960784313725,408
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,517,25,0.14393095768374164,0.006959910913140312,3592
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,4285,197,0.20309019384804966,0.00933693539978198,21099
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,929,133,0.36119751166407466,0.05171073094867807,2572
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5812
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,251,100,0.2829763246899662,0.11273957158962795,887
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,357,110,0.17568897637795275,0.054133858267716536,2032
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,7840,2726,0.4866542520173805,0.16921166977032898,16110
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2422,1206,0.6769144773616546,0.3370598099496926,3578
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3054
RBK,WALSALL HEALTHCARE NHS TRUST,Completed Pathways For Admitted Patients,50,13,0.15723270440251572,0.040880503144654086,318
RBK,WALSALL HEALTHCARE NHS TRUST,Completed Pathways For Non-Admitted Patients,785,47,0.22760220353725719,0.0136271383009568,3449
RBK,WALSALL HEALTHCARE NHS TRUST,Incomplete Pathways,5943,324,0.30178235921393387,0.01645254659015894,19693
RBK,WALSALL HEALTHCARE NHS TRUST,Incomplete Pathways with DTA,1803,256,0.46124328472755183,0.06548989511383986,3909
RBK,WALSALL HEALTHCARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,5329
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,92,32,0.48677248677248675,0.1693121693121693,189
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1150,164,0.21435228331780057,0.030568499534016774,5365
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,6961,908,0.316884417535394,0.041334729366777435,21967
