org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
NVC27,BOSTON WEST HOSPITAL,Incomplete Pathways with DTA,77,21,0.32217573221757323,0.08786610878661087,239
NVC27,BOSTON WEST HOSPITAL,New RTT Periods - All Patients,0,0,0,0,254
NVC28,CLIFTON PARK HOSPITAL,Completed Pathways For Admitted Patients,0,0,0,0,24
NVC28,CLIFTON PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,0,0,0,0,14
NVC28,CLIFTON PARK HOSPITAL,Incomplete Pathways,0,0,0,0,534
NVC28,CLIFTON PARK HOSPITAL,Incomplete Pathways with DTA,0,0,0,0,42
NVC28,CLIFTON PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,118
NVC29,COBALT HOSPITAL,Completed Pathways For Admitted Patients,4,0,0.014760147601476014,0,271
NVC29,COBALT HOSPITAL,Completed Pathways For Non-Admitted Patients,0,0,0,0,87
NVC29,COBALT HOSPITAL,Incomplete Pathways,3,3,0.007853403141361256,0.007853403141361256,382
NVC29,COBALT HOSPITAL,Incomplete Pathways with DTA,2,2,0.009389671361502348,0.009389671361502348,213
NVC29,COBALT HOSPITAL,New RTT Periods - All Patients,0,0,0,0,390
NVC31,BLAKELANDS HOSPITAL,Completed Pathways For Admitted Patients,26,0,0.1368421052631579,0,190
NVC31,BLAKELANDS HOSPITAL,Completed Pathways For Non-Admitted Patients,6,0,0.1875,0,32
NVC31,BLAKELANDS HOSPITAL,Incomplete Pathways,290,59,0.4309063893016345,0.08766716196136701,673
NVC31,BLAKELANDS HOSPITAL,Incomplete Pathways with DTA,227,48,0.5124153498871332,0.10835214446952596,443
NVC31,BLAKELANDS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,35
NVC40,WOODTHORPE HOSPITAL,Completed Pathways For Admitted Patients,32,0,0.12749003984063745,0,251
NVC40,WOODTHORPE HOSPITAL,Completed Pathways For Non-Admitted Patients,6,0,0.021052631578947368,0,285
NVC40,WOODTHORPE HOSPITAL,Incomplete Pathways,237,132,0.08252089136490251,0.04596100278551532,2872
NVC40,WOODTHORPE HOSPITAL,Incomplete Pathways with DTA,134,76,0.12215132178669097,0.06927985414767548,1097
NVC40,WOODTHORPE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,1089
NVC44,THE WESTBOURNE CENTRE,Completed Pathways For Admitted Patients,1,0,0.02,0,50
NVC44,THE WESTBOURNE CENTRE,Completed Pathways For Non-Admitted Patients,0,0,0,0,58
NVC44,THE WESTBOURNE CENTRE,Incomplete Pathways,3,0,0.010238907849829351,0,293
NVC44,THE WESTBOURNE CENTRE,Incomplete Pathways with DTA,1,0,0.02564102564102564,0,39
NVC44,THE WESTBOURNE CENTRE,New RTT Periods - All Patients,0,0,0,0,167
NVG01,FAIRFIELD HOSPITAL,Completed Pathways For Admitted Patients,40,24,0.17937219730941703,0.10762331838565023,223
NVG01,FAIRFIELD HOSPITAL,Completed Pathways For Non-Admitted Patients,33,21,0.12177121771217712,0.07749077490774908,271
NVG01,FAIRFIELD HOSPITAL,Incomplete Pathways,181,144,0.11861074705111402,0.09436435124508519,1526
NVG01,FAIRFIELD HOSPITAL,Incomplete Pathways with DTA,59,45,0.1475,0.1125,400
NVG01,FAIRFIELD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,591
NVM,EPSOMEDICAL GROUP,Completed Pathways For Admitted Patients,100,23,0.1976284584980237,0.045454545454545456,506
NVM,EPSOMEDICAL GROUP,Completed Pathways For Non-Admitted Patients,17,0,0.039627039627039624,0,429
NVM,EPSOMEDICAL GROUP,Incomplete Pathways,220,54,0.1559177888022679,0.03827072997873848,1411
NVM,EPSOMEDICAL GROUP,Incomplete Pathways with DTA,161,45,0.25235109717868337,0.07053291536050156,638
NVM,EPSOMEDICAL GROUP,New RTT Periods - All Patients,0,0,0,0,821
NWF01,BENENDEN HOSPITAL,Completed Pathways For Admitted Patients,37,8,0.6491228070175439,0.14035087719298245,57
NWF01,BENENDEN HOSPITAL,Completed Pathways For Non-Admitted Patients,16,4,0.2711864406779661,0.06779661016949153,59
NWF01,BENENDEN HOSPITAL,Incomplete Pathways,245,81,0.3746177370030581,0.12385321100917432,654
NWF01,BENENDEN HOSPITAL,Incomplete Pathways with DTA,155,65,0.6326530612244898,0.2653061224489796,245
NWF01,BENENDEN HOSPITAL,New RTT Periods - All Patients,0,0,0,0,172
NWV01,GP CARE UK,Incomplete Pathways,0,0,0,0,221
NWV01,GP CARE UK,New RTT Periods - All Patients,0,0,0,0,446
NWX,HERE,Completed Pathways For Admitted Patients,248,78,0.7515151515151515,0.23636363636363636,330
NWX,HERE,Completed Pathways For Non-Admitted Patients,509,36,0.24482924482924484,0.017316017316017316,2079
NWX,HERE,Incomplete Pathways,3684,672,0.36482471776589426,0.06654783125371361,10098
NWX,HERE,Incomplete Pathways with DTA,1838,517,0.6865894658199477,0.19312663429211804,2677
NWX,HERE,New RTT Periods - All Patients,0,0,0,0,2856
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Completed Pathways For Admitted Patients,62,5,0.155,0.0125,400
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Completed Pathways For Non-Admitted Patients,0,0,0,0,319
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Incomplete Pathways,20,1,0.027624309392265192,0.0013812154696132596,724
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,Incomplete Pathways with DTA,19,1,0.1111111111111111,0.005847953216374269,171
NX5,ANGLIA COMMUNITY EYE SERVICE LTD,New RTT Periods - All Patients,0,0,0,0,522
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Completed Pathways For Admitted Patients,21,6,0.7,0.2,30
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Completed Pathways For Non-Admitted Patients,2,1,0.18181818181818182,0.09090909090909091,11
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Incomplete Pathways,141,36,0.5402298850574713,0.13793103448275862,261
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,Incomplete Pathways with DTA,46,10,0.6388888888888888,0.1388888888888889,72
NXM01,THE HORDER CENTRE - ST JOHNS ROAD,New RTT Periods - All Patients,0,0,0,0,44
NXP,INDEPENDENT HEALTH GROUP,Completed Pathways For Admitted Patients,25,1,0.11737089201877934,0.004694835680751174,213
NXP,INDEPENDENT HEALTH GROUP,Completed Pathways For Non-Admitted Patients,5,1,0.04504504504504504,0.009009009009009009,111
NXP,INDEPENDENT HEALTH GROUP,Incomplete Pathways,65,26,0.11970534069981584,0.04788213627992634,543
NXP,INDEPENDENT HEALTH GROUP,Incomplete Pathways with DTA,54,24,0.20689655172413793,0.09195402298850575,261
NXP,INDEPENDENT HEALTH GROUP,New RTT Periods - All Patients,0,0,0,0,318
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Completed Pathways For Admitted Patients,16,0,0.015984015984015984,0,1001
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Completed Pathways For Non-Admitted Patients,113,0,0.021125444008225837,0,5349
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,Incomplete Pathways,54,0,0.009886488465763456,0,5462
NYG,SUSSEX COMMUNITY DERMATOLOGY SERVICE,New RTT Periods - All Patients,0,0,0,0,5046
NYW01,ASPEN - THE HOLLY,Completed Pathways For Admitted Patients,46,5,0.1803921568627451,0.0196078431372549,255
NYW01,ASPEN - THE HOLLY,Completed Pathways For Non-Admitted Patients,54,10,0.05018587360594796,0.00929368029739777,1076
NYW01,ASPEN - THE HOLLY,Incomplete Pathways,966,233,0.2928160048499545,0.07062746286753561,3299
NYW01,ASPEN - THE HOLLY,Incomplete Pathways with DTA,318,71,0.5719424460431655,0.12769784172661872,556
NYW01,ASPEN - THE HOLLY,New RTT Periods - All Patients,0,0,0,0,1690
NYW02,ASPEN - PARKSIDE HOSPITAL,Completed Pathways For Admitted Patients,51,5,0.1504424778761062,0.014749262536873156,339
NYW02,ASPEN - PARKSIDE HOSPITAL,Completed Pathways For Non-Admitted Patients,59,10,0.058070866141732284,0.00984251968503937,1016
NYW02,ASPEN - PARKSIDE HOSPITAL,Incomplete Pathways,1335,314,0.33110119047619047,0.07787698412698413,4032
NYW02,ASPEN - PARKSIDE HOSPITAL,Incomplete Pathways with DTA,375,82,0.561377245508982,0.12275449101796407,668
NYW02,ASPEN - PARKSIDE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,1838
NYW03,ASPEN - HIGHGATE HOSPITAL,Completed Pathways For Admitted Patients,4,0,0.009411764705882352,0,425
NYW03,ASPEN - HIGHGATE HOSPITAL,Completed Pathways For Non-Admitted Patients,11,3,0.020484171322160148,0.00558659217877095,537
NYW03,ASPEN - HIGHGATE HOSPITAL,Incomplete Pathways,143,45,0.28830645161290325,0.0907258064516129,496
NYW03,ASPEN - HIGHGATE HOSPITAL,Incomplete Pathways with DTA,30,7,0.35294117647058826,0.08235294117647059,85
NYW03,ASPEN - HIGHGATE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,974
NYW04,ASPEN - CLAREMONT HOSPITAL,Completed Pathways For Admitted Patients,61,17,0.5083333333333333,0.14166666666666666,120
NYW04,ASPEN - CLAREMONT HOSPITAL,Completed Pathways For Non-Admitted Patients,56,11,0.2916666666666667,0.057291666666666664,192
NYW04,ASPEN - CLAREMONT HOSPITAL,Incomplete Pathways,507,137,0.42391304347826086,0.11454849498327759,1196
NYW04,ASPEN - CLAREMONT HOSPITAL,Incomplete Pathways with DTA,349,117,0.5232383808095952,0.17541229385307347,667
NYW04,ASPEN - CLAREMONT HOSPITAL,New RTT Periods - All Patients,0,0,0,0,269
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Completed Pathways For Admitted Patients,0,0,0,0,44
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Completed Pathways For Non-Admitted Patients,4,0,0.05714285714285714,0,70
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Incomplete Pathways,17,0,0.09090909090909091,0,187
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,Incomplete Pathways with DTA,3,0,0.05555555555555555,0,54
NYW17,ASPEN HEALTHCARE - MIDLAND EYE,New RTT Periods - All Patients,0,0,0,0,222
P1B7M,SPAMEDICA BRISTOL,Completed Pathways For Admitted Patients,0,0,0,0,17
P1B7M,SPAMEDICA BRISTOL,Completed Pathways For Non-Admitted Patients,0,0,0,0,17
P1B7M,SPAMEDICA BRISTOL,Incomplete Pathways,0,0,0,0,77
P1B7M,SPAMEDICA BRISTOL,Incomplete Pathways with DTA,0,0,0,0,50
P1B7M,SPAMEDICA BRISTOL,New RTT Periods - All Patients,0,0,0,0,73
Q1W6P,SPAMEDICA WATFORD,Completed Pathways For Non-Admitted Patients,0,0,0,0,1
Q1W6P,SPAMEDICA WATFORD,Incomplete Pathways,0,0,0,0,40
Q1W6P,SPAMEDICA WATFORD,Incomplete Pathways with DTA,0,0,0,0,17
Q1W6P,SPAMEDICA WATFORD,New RTT Periods - All Patients,0,0,0,0,40
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,747,252,0.24792565549286424,0.08363757052771324,3013
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,7747,1685,0.333232966276669,0.07247935306262904,23248
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways,51079,13810,0.44357892177296093,0.11992844240655828,115152
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,Incomplete Pathways with DTA,15682,8742,0.6927902456264358,0.3861989750839371,22636
R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,29146
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,1000,78,0.40144520272982737,0.03131272581292654,2491
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,844,60,0.0793456801729811,0.005640688163956003,10637
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Incomplete Pathways,4973,523,0.14484184773111203,0.015232713927884896,34334
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2375,436,0.31565656565656564,0.057947900053163214,7524
R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,17470
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,1236,373,0.321038961038961,0.09688311688311688,3850
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1601,339,0.23226461627738285,0.04918032786885246,6893
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Incomplete Pathways,19690,5595,0.4177540152334882,0.1187066386608109,47133
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Incomplete Pathways with DTA,8418,3657,0.6394227117356628,0.2777819977212305,13165
R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,15124
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,Completed Pathways For Non-Admitted Patients,4,1,0.10810810810810811,0.02702702702702703,37
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,Incomplete Pathways,50,35,0.2808988764044944,0.19662921348314608,178
R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,108
R1C,SOLENT NHS TRUST,Completed Pathways For Non-Admitted Patients,32,0,0.0486322188449848,0,658
R1C,SOLENT NHS TRUST,Incomplete Pathways,17,0,0.02028639618138425,0,838
R1C,SOLENT NHS TRUST,New RTT Periods - All Patients,0,0,0,0,642
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Completed Pathways For Admitted Patients,15,4,0.36585365853658536,0.0975609756097561,41
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,100,9,0.21141649048625794,0.019027484143763214,473
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Incomplete Pathways,520,71,0.18303414290742695,0.024991200281590988,2841
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,Incomplete Pathways with DTA,60,35,0.45112781954887216,0.2631578947368421,133
R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,1040
R1F,ISLE OF WIGHT NHS TRUST,Completed Pathways For Admitted Patients,125,60,0.27593818984547464,0.13245033112582782,453
R1F,ISLE OF WIGHT NHS TRUST,Completed Pathways For Non-Admitted Patients,467,112,0.17954632833525566,0.04306036139946175,2601
R1F,ISLE OF WIGHT NHS TRUST,Incomplete Pathways,4258,1123,0.442757616720391,0.11677238223978371,9617
R1F,ISLE OF WIGHT NHS TRUST,Incomplete Pathways with DTA,2185,720,0.6789931634555625,0.22374145431945308,3218
R1F,ISLE OF WIGHT NHS TRUST,New RTT Periods - All Patients,0,0,0,0,3063
R1H,BARTS HEALTH NHS TRUST,Completed Pathways For Admitted Patients,291,85,0.27661596958174905,0.08079847908745247,1052
R1H,BARTS HEALTH NHS TRUST,Completed Pathways For Non-Admitted Patients,3001,1014,0.26897911624988796,0.09088464641032536,11157
R1H,BARTS HEALTH NHS TRUST,Incomplete Pathways,44577,15864,0.4794205267742872,0.17061550209182522,92981
R1H,BARTS HEALTH NHS TRUST,Incomplete Pathways with DTA,12761,6710,0.6728710783021356,0.3538096493540733,18965
R1H,BARTS HEALTH NHS TRUST,New RTT Periods - All Patients,0,0,0,0,21095
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Completed Pathways For Admitted Patients,366,129,0.36563436563436563,0.12887112887112886,1001
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Completed Pathways For Non-Admitted Patients,2071,487,0.24042256791270025,0.05653587183654516,8614
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Incomplete Pathways,11974,1918,0.2898992833623862,0.04643618051520434,41304
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Incomplete Pathways with DTA,3279,1136,0.6037562143251703,0.20916958202909225,5431
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,14765
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,293,47,0.29038652130822595,0.04658077304261645,1009
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,744,29,0.17489421720733428,0.0068171133051245884,4254
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,5288,724,0.2572610070542447,0.035222573583069815,20555
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3168,638,0.5789473684210527,0.11659356725146199,5472
RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8013
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,447,148,0.6951788491446346,0.2301710730948678,643
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,500,72,0.20644095788604458,0.02972749793559042,2422
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,3448,746,0.351729062531878,0.07609915332041212,9803
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,1384,309,0.5374757281553398,0.12,2575
RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,3835
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,943,426,0.3709677419354839,0.16758457907159716,2542
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,2132,740,0.20731232983274991,0.07195643718397511,10284
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Incomplete Pathways,17990,5474,0.38350031976124493,0.11669153698571733,46910
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,7265,3257,0.6138053396417709,0.2751774248056776,11836
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,13094
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,291,95,0.3906040268456376,0.12751677852348994,745
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1086,184,0.20302860347728546,0.03439895307534119,5349
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Incomplete Pathways,10583,2041,0.37747895562847766,0.07279925809673277,28036
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2958,1093,0.6091433278418451,0.22508237232289952,4856
RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9818
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,244,119,0.3885350318471338,0.18949044585987262,628
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1075,274,0.22494245658087467,0.05733417032852061,4779
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,8924,2273,0.3219452361196291,0.08200151520617627,27719
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,3419,1639,0.5668103448275862,0.27171750663129973,6032
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,8826
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,1080,335,0.3389830508474576,0.10514752040175769,3186
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,4303,911,0.19445950831525669,0.04116955892986262,22128
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Incomplete Pathways,32007,8051,0.3649226419181612,0.09179217640150954,87709
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Incomplete Pathways with DTA,10365,5247,0.6283722340103062,0.3180963928463171,16495
RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,30437
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,372,222,0.3563218390804598,0.21264367816091953,1044
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1830,742,0.21631205673758866,0.08770685579196218,8460
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Incomplete Pathways,39175,14978,0.4881924107421023,0.1866533740419964,80245
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Incomplete Pathways with DTA,7402,4049,0.6814582949733015,0.37276744614251517,10862
RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,16837
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,264,65,0.4591304347826087,0.11304347826086956,575
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,281,83,0.2899896800825593,0.08565531475748193,969
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Incomplete Pathways,2021,409,0.3232565579014715,0.06541906589891235,6252
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,Incomplete Pathways with DTA,1248,340,0.49523809523809526,0.1349206349206349,2520
RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,2004
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Completed Pathways For Admitted Patients,89,24,0.4218009478672986,0.11374407582938388,211
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Completed Pathways For Non-Admitted Patients,486,9,0.1489883507050889,0.0027590435315757206,3262
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Incomplete Pathways,2704,144,0.20221358061621297,0.010768770565360455,13372
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Incomplete Pathways with DTA,574,115,0.4473889321901793,0.08963367108339829,1283
RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,New RTT Periods - All Patients,0,0,0,0,4251
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,179,74,0.36907216494845363,0.15257731958762888,485
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1133,132,0.27460009694619486,0.031992244304411055,4126
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways,7389,1227,0.3930528219586148,0.06526942922495878,18799
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2437,905,0.7184551886792453,0.2668042452830189,3392
RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,5381
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,78,30,0.14971209213051823,0.05758157389635317,521
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,Incomplete Pathways,273,104,0.20449438202247192,0.07790262172284644,1335
RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,734
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,444,73,0.27836990595611283,0.045768025078369905,1595
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1091,60,0.17367080547596306,0.009551098376313277,6282
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,4541,194,0.2067097596504006,0.008831026948288419,21968
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,956,75,0.33473389355742295,0.026260504201680673,2856
RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9968
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,439,218,0.35091926458832934,0.17426059152677859,1251
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,476,130,0.2061498484192291,0.056301429190125596,2309
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,8277,3302,0.4911291758143951,0.19592950809944817,16853
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2488,1290,0.7008450704225352,0.36338028169014086,3550
RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,4085
RBK,WALSALL HEALTHCARE NHS TRUST,Completed Pathways For Admitted Patients,356,136,0.40592930444697833,0.15507411630558723,877
RBK,WALSALL HEALTHCARE NHS TRUST,Completed Pathways For Non-Admitted Patients,1225,160,0.2871542428504454,0.03750586029067042,4266
RBK,WALSALL HEALTHCARE NHS TRUST,Incomplete Pathways,6560,768,0.312827849308536,0.03662374821173105,20970
RBK,WALSALL HEALTHCARE NHS TRUST,Incomplete Pathways with DTA,1912,551,0.4865139949109415,0.14020356234096693,3930
RBK,WALSALL HEALTHCARE NHS TRUST,New RTT Periods - All Patients,0,0,0,0,7052
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Admitted Patients,84,33,0.4077669902912621,0.16019417475728157,206
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Completed Pathways For Non-Admitted Patients,1498,344,0.20936408106219426,0.048078266946191474,7155
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways,7249,1177,0.30815337527631353,0.050034007821799016,23524
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Incomplete Pathways with DTA,2571,845,0.6007009345794393,0.19742990654205608,4280
RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,New RTT Periods - All Patients,0,0,0,0,9094
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Completed Pathways For Admitted Patients,543,110,0.2701492537313433,0.05472636815920398,2010
RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Completed Pathways For Non-Admitted Patients,1018,77,0.0940589485355262,0.007114478425575164,10823
